53100|Diese Unterklasse umfasst die Erbringung von Postdienstleistungen, die im Rahmen einer Universaldienstverpflichtung von einem oder mehreren benannten Universaldienstanbietern durchgeführt werden. Die Tätigkeiten umfassen die Nutzung einer umfassenden Dienstleistungsinfrastruktur, einschließlich Einzelhandelsverkaufsstellen, Anlagen zum Sortien und Verarbeiten sowie Abhol- und Zustellrouten der Post. Die Zustellung kann Briefpost, d. h. Briefe, Postkarten, Drucksachen (Zeitungen, Zeitschriften, Werbesendungen usw.), kleine Pakete, Waren oder Dokumente umfassen. Eingeschlossen sind auch andere Dienstleistungen, die für die Durchführung der Universaldienstverpflichtung erforderlich sind.
53100|Abholung, Sortierung, Beförderung und Zustellung (national oder international) von Briefpost und (briefähnlichen) Päckchen und Paketen durch Postdienste, die auf Grundlage einer Universaldienstverpflichtung tätig sind. Die Beförderung kann auf verschiedene Art und sowohl mit eigenen (privaten) Fahrzeugen oder mit öffentlichen Verkehrsmitteln durchgeführt werden.
53100|Einsammeln von Briefpost und Paketen aus öffentlichen Briefkästen oder in Postfilialen
53200|Sonstige Post-, Kurier- und Expressdienste
53200|Abholung, Sortierung, Beförderung und Zustellung (national oder international) von Briefpost und (postähnlichen) Päckchen und Paketen durch Unternehmen, die nicht auf Grundlage einer Universaldienstverpflichtung tätig sind. Die Beförderung kann auf verschiedene Art und sowohl mit eigenen (privaten) Fahrzeugen oder mit öffentlichen Verkehrsmitteln durchgeführt werden.
53200|Zustelldienste, einschließlich für Lebensmittel
53300|Vermittlungstätigkeiten für Post-, Kurier- und Expressdienstleistungen
53300|Diese Unterklasse umfasst die Vermittlung von Post- und Kurierdienstleistungen, indem Kunden und Dienstleistungsanbieter gegen Gebühr oder auf Provisionsbasis  zusammengebracht werden, wobei der Vermittler die vermittelten Post- und Kurierdienstleistungen nicht selbst erbringt. Diese Vermittlungstätigkeiten können auf digitalen Plattformen wie auch über nicht-digitale Kanäle (persönlich, einschließlich Tür zu Tür, telefonisch, per Post usw.) erfolgen. Der Vermittler erhält die Gebühr oder Provision entweder vom Kunden oder vom Anbieter der Post- und Kurierdienstleistung. Einnahmen aus der Vermittlungstätigkeit können auch andere Einkommensquellen umfassen, z. B. Einnahmen aus dem Verkauf von Werbeflächen.
53300|alle Vermittlungsdienste, die von Dritten für den/die Zugangspunkt(e) des Postdienstleisters erbracht und Geschäfts- und Privatkunden angeboten werden
53300|Betrieb von Online-Plattformen, die es Kunden ermöglichen, eine Lebensmittellieferung zu bestellen
55101|Hotels
