50100|Fährverkehr, Personenbeförderung in der Hochsee- und Küstenschifffahrt
50100|Hochseeschifffahrt, Personenbeförderung
50100|Hochseeschifffahrtsreederei, Personenbeförderung
50100|Kreuzfahrt
50100|Küstenschifffahrt, Personenbeförderung
50100|Küstenschifffahrtsreederei, Personenbeförderung
50100|Linienschifffahrt, Personenbeförderung, nicht auf Binnengewässern
50100|Passagierschifffahrt auf Hochsee- und Küstenschiffen
50100|Personenbeförderung in der Hochsee- und Küstenschifffahrt
50100|Personenschifffahrt auf Hochsee- und Küstenschiffen
50100|Reederei, Personenbeförderung, nicht auf Binnengewässern
50100|Seefähren, Personenbeförderung
50100|Vermietung von Vergnügungsschiffen mit Besatzung, Hochsee- und Küstenschifffahrt
50100|Vermietung von Wasserfahrzeugen mit Besatzung, Hochsee- und Küstenschifffahrt, Personenbeförderung
50100|Wassertaxis, Hochsee- und Küstenschifffahrt
50200|Fährtransport von Kraftfahrzeugen ohne Fahrerinnen und Fahrer
50200|Fährverkehr, Güterbeförderung in der Hochsee- und Küstenschifffahrt
50200|Güterbeförderung auf Hochsee- und Küstenschiffen
50200|Handelsschiffe mit Besatzung
50200|Hochseeschifffahrt, Güterbeförderung
50200|Hochseeschifffahrtsreederei, Güterbeförderung
50200|Küstenschifffahrt, Güterbeförderung
50200|Küstenschifffahrtsreederei, Güterbeförderung
50200|Linienschifffahrt, Güterbeförderung, nicht auf Binnengewässern
50200|Reederei, Güterbeförderung, nicht auf Binnengewässern
50200|Seefähren, Güterbeförderung
50200|Vermietung von Wasserfahrzeugen mit Besatzung, Hochsee- und Küstenschifffahrt, Güterbeförderung
50300|Binnenseeschifffahrt, Personenbeförderung
50300|Dampfschifffahrt, Personenbeförderung, auf Binnengewässern
50300|Flussfähre, Personenbeförderung
50300|Fährverkehr, Personenbeförderung, auf Binnengewässern
50300|Hafenschifffahrt, Personenbeförderung
50300|Kanalfähre, Personenbeförderung
50300|Linienschifffahrt, Personenbeförderung, auf Binnengewässern
50300|Motorboottaxi
50300|Motorbootverkehr
50300|Motorbootüberfuhr
50300|Motorfähre, Personenbeförderung
50300|Passagierschifffahrt auf Binnengewässern
50300|Personenbeförderung in der Binnenschifffahrt
50300|Personenschifffahrt auf Binnengewässern
50300|Rollfähre, Personenbeförderung
50300|Schifffahrtsgesellschaft, Personenbeförderung, auf Binnengewässern
50300|Stromschifffahrt, Personenbeförderung
50300|Vermietung von Vergnügungsschiffen mit Besatzung, Binnenschifffahrt
50300|Vermietung von Wasserfahrzeugen mit Besatzung, Binnenschifffahrt
50300|Überfuhrverkehr, Personenbeförderung
50400|Binnenseeschifffahrt, Güterbeförderung
50400|Dampfschifffahrt, Güterbeförderung, auf Binnengewässern
50400|Flussfähre, Güterbeförderung
50400|Fährverkehr, Güterbeförderung, auf Binnengewässern
50400|Güterbeförderung mit Schiffen auf Binnengewässern
50400|Hafenschifffahrt, Güterbeförderung
50400|Kanalfähre, Güterbeförderung
50400|Linienschifffahrt, Güterbeförderung, auf Binnengewässern
50400|Motorfähre, Güterbeförderung
50400|Rollfähre, Güterbeförderung
50400|Schifffahrtsgesellschaft, Güterbeförderung, auf Binnengewässern
50400|Schleppschiffe auf Binnengewässern
50400|Schubschiffe auf Binnengewässern
50400|Stromschifffahrt, Güterbeförderung
50400|Vermietung von Schiffen mit Besatzung, Binnenschifffahrt, Güterbeförderung
50400|Überfuhrverkehr, Güterbeförderung
51100|Ballonfahrten
51100|Berufspilot, Personenbeförderung
51100|Charterflugdienst, Personenbeförderung
51100|Fluggesellschaft, Personenbeförderung
51100|Fluglinienverkehr, Personenbeförderung
51100|Gelegenheitsflugverkehr, Personenbeförderung
51100|Helikopterdienst, Personenbeförderung
51100|Hubschrauber mit Besatzung, Personenbeförderung
51100|Hubschrauberdienst, Personenbeförderung
51100|Linienflugverkehr, Personenbeförderung
51100|Luftbeförderungsunternehmen, Personenbeförderung
51100|Luftfahrzeuge mit Besatzung, Personenbeförderung
51100|Luftfahrzeugvermietung mit Besatzung, Personenbeförderung
51100|Luftlinienverkehr, Personenbeförderung
51100|Lufttaxi
51100|Passagierbeförderung im Gelegenheitsflugverkehr
51100|Passagierbeförderung im Linienflugverkehr
51100|Personenbeförderung im Gelegenheitsflugverkehr
51100|Personenbeförderung im Linienflugverkehr
51100|Rundfluggesellschaft
51100|Rundflüge
51100|Vermietung von Luftfahrzeugen mit Besatzung, Personenbeförderung
51210|Berufspilot, Güterbeförderung
51210|Charterflugdienst, Güterbeförderung
51210|Fluggesellschaft, Güterbeförderung
51210|Fluglinienverkehr, Güterbeförderung
51210|Gelegenheitsflugverkehr, Güterbeförderung
51210|Güterbeförderung im Gelegenheitsflugverkehr
51210|Güterbeförderung im Linienflugverkehr
51210|Helikopterdienst, Güterbeförderung
51210|Hubschrauberdienst, Güterbeförderung
51210|Linienflugverkehr, Güterbeförderung
51210|Luftbeförderungsunternehmen, Güterbeförderung
51210|Luftfahrzeuge mit Besatzung, Güterbeförderung
51210|Luftfahrzeugvermietung mit Besatzung, Güterbeförderung
51210|Luftfrachtverkehr
51210|Luftlinienverkehr, Güterbeförderung
51210|Vermietung von Luftfahrzeugen mit Besatzung, Güterbeförderung
51220|Aussetzen von Satelliten
51220|Güterbeförderung im Raumflugverkehr
51220|Personenbeförderung im Raumflugverkehr
51220|Raumfahrt
51220|Raumtransport
52101|Erdgaslagerei
52101|Erdöllagerei
52101|Gaslager
52101|Lagerung gasförmiger Brennstoffe
52101|Öllager
52109|Aufbewahrung von Waren (nicht: Erdöl- und Erdgaslagerei)
52109|Auslieferungslager (nicht: Erdöl- und Erdgaslagerei)
52109|Betrieb von Lagereinrichtungen (nicht: Erdöl- und Erdgaslagerei)
52109|Einlagerung von Waren (nicht: Erdöl- und Erdgaslagerei)
52109|Freilager
